수집일,템플릿ID,이름,썸네일날짜,카테고리,검색키워드,순위,페이지수,프리미엄,폭,높이,노출횟수,썸네일URL,노출후보플래그,신호라벨,신뢰도,판정규칙버전
2026-08-03,k1mfg6vnm5s38te1,노랑 전통 추석 연휴 안내,2026-07-24,banner,추석,423,,O,133,400,1,https://file.miricanvas.com/template_json_thumb/2026/07/24/11/30/k1mfg6vnm5s38te1/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kk9plsb2sw8mxt3z,베이지 심플 제빵 자격증 안내,2026-07-24,leaflet_3_stages,추석,206,2,O,640,454,1,https://file.miricanvas.com/template_json_thumb/2026/07/24/09/30/kk9plsb2sw8mxt3z/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,koax1vdu0c9mg3bd,하늘색 심플 달력 캘린더,2026-07-23,calendar_desk_small,추석,382,28,O,400,387,1,https://file.miricanvas.com/template_json_thumb/2026/07/23/17/30/koax1vdu0c9mg3bd/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,koef6lhit7ydvd68,주황 깔끔 가을산행 안내,2026-07-23,placard_hor,추석,302,,O,1280,230,1,https://file.miricanvas.com/template_json_thumb/2026/07/23/13/30/koef6lhit7ydvd68/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kgwdvvnn5ohi01g2,베이지 깔끔 한식 아침 식사 안내,2026-07-23,banner,추석,165,,O,133,400,1,https://file.miricanvas.com/template_json_thumb/2026/07/23/10/30/kgwdvvnn5ohi01g2/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,ktvlkjravvzsvolk,녹색 사진 프레임의 병원 달력,2026-07-22,calendar_desk_standard,추석,186,28,O,400,286,1,https://file.miricanvas.com/template_json_thumb/2026/07/22/14/00/ktvlkjravvzsvolk/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,km5gy55gdj8v2a19,검정 모던 AI 뉴스 구독 안내,2026-07-22,placard_square,추석,315,,O,400,400,1,https://file.miricanvas.com/template_json_thumb/2026/07/22/12/30/km5gy55gdj8v2a19/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kjpkc13qroicdl4f,베이지 깔끔 추석 연휴 안내,2026-07-22,placard_hor,추석,83,,O,1280,230,1,https://file.miricanvas.com/template_json_thumb/2026/07/22/10/30/kjpkc13qroicdl4f/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,ka405oscd4fewhoo,주황 심플 추석 기획전,2026-07-22,placard_hor,추석,89,,O,1280,230,1,https://file.miricanvas.com/template_json_thumb/2026/07/22/10/30/ka405oscd4fewhoo/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kb55w77msda8u9c5,명절 고향방문 환영 현수막,2026-07-22,placard_hor,추석,422,,O,1280,230,1,https://file.miricanvas.com/template_json_thumb/2026/07/22/10/30/kb55w77msda8u9c5/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kc6jebea10gsoneg,주황 심플 가을여행 안내,2026-07-21,card_news,추석,90,5,O,400,400,1,https://file.miricanvas.com/template_json_thumb/2026/07/21/17/30/kc6jebea10gsoneg/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kqifou03pymny9sd,베이지와 브라운의 전통 한식당 컨셉 쿠폰 달력,2026-07-21,calendar_desk_standard,추석,136,28,O,400,286,1,https://file.miricanvas.com/template_json_thumb/2026/07/21/17/00/kqifou03pymny9sd/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,koha51v2dmikb74d,연갈색과 갈색의 감성적인 모눈종이 컨셉 꽃가게 벽걸이 달력,2026-07-21,calendar_desk_standard,추석,418,28,O,640,458,1,https://file.miricanvas.com/template_json_thumb/2026/07/21/15/40/koha51v2dmikb74d/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,krofylu8hwfl4npz,주황 깔끔 추석 배송 안내,2026-07-21,web_post_ver_poster,추석,30,,O,283,400,1,https://file.miricanvas.com/template_json_thumb/2026/07/21/15/30/krofylu8hwfl4npz/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,k13102waimm3tcp0,베이지 깔끔 추석연휴 배송 안내 공지,2026-07-21,instagram_image_ver,추석,177,,O,320,400,1,https://file.miricanvas.com/template_thumb/2026/07/21/15/30/k13102waimm3tcp0/thumb.webp,X,노출관측,중간,1.0
2026-08-03,k8jb4n8nst3d8si0,베이지 심플 한가위 행사,2026-07-21,social_media_square,추석,397,,O,400,400,1,https://file.miricanvas.com/template_json_thumb/2026/07/21/14/30/k8jb4n8nst3d8si0/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kk8bw9gp578uhzui,베이지 전통 추석 한가위 감사 인사,2026-07-20,fancy_banner_rect,추석,91,,O,640,391,1,https://file.miricanvas.com/template_thumb/2026/07/20/17/30/kk8bw9gp578uhzui/thumb.webp,X,노출관측,중간,1.0
2026-08-03,kqe89mvbqvymuaye,보라 미니멀 추석 안내,2026-07-20,web_advertising_banner,추석,337,,O,640,335,1,https://file.miricanvas.com/template_json_thumb/2026/07/20/17/30/kqe89mvbqvymuaye/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,k8xmo7x7ei53guuq,베이지색 심플 여행 계획표 프레젠테이션,2026-07-20,presentation,추석,378,15,O,640,360,1,https://file.miricanvas.com/template_json_thumb/2026/07/20/15/30/k8xmo7x7ei53guuq/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,klccdeza1flgzfic,노란색 미니멀 한가위 명절 안내,2026-07-20,social_media_square,추석,56,,O,400,400,1,https://file.miricanvas.com/template_json_thumb/2026/07/20/13/30/klccdeza1flgzfic/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kthnirhz2fx2uwra,초록 깔끔 소주 서비스 홍보,2026-07-20,placard_square,추석,421,,O,400,400,1,https://file.miricanvas.com/template_json_thumb/2026/07/20/11/30/kthnirhz2fx2uwra/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kovbm33vpnl448uh,주황 전통 추석 안내,2026-07-20,placard_hor,추석,126,,O,1280,230,1,https://file.miricanvas.com/template_json_thumb/2026/07/20/09/30/kovbm33vpnl448uh/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kd9pn8tsy8adylfp,핑크 아기자기한 교육 광고,2026-07-20,placard_square,추석,254,,O,400,400,1,https://file.miricanvas.com/template_json_thumb/2026/07/20/09/30/kd9pn8tsy8adylfp/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,ka7bzl1daj4ks2yp,노랑 심플 한가위 안내,2026-07-17,web_post_ver_poster,추석,9,,O,283,400,1,https://file.miricanvas.com/template_json_thumb/2026/07/17/10/30/ka7bzl1daj4ks2yp/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kiuff436jcdxywn2,노랑 아기자기한 추석 휴무 안내,2026-07-17,social_media_square,추석,178,,O,400,400,1,https://file.miricanvas.com/template_json_thumb/2026/07/17/09/30/kiuff436jcdxywn2/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,krsdpj89rzn5zqah,따뜻한 일러스트 느낌의 신년 달력,2026-07-14,calendar_desk_standard,추석,166,28,O,640,458,1,https://file.miricanvas.com/template_json_thumb/2026/07/14/16/00/krsdpj89rzn5zqah/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kkzg34pk8s1r8puq,남색 전통 한가위 안내,2026-07-14,web_post_hor_poster,추석,57,,O,1260,891,1,https://file.miricanvas.com/template_json_thumb/2026/07/14/15/30/kkzg34pk8s1r8puq/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kj1iylzytlf0nt7n,알록달록한 귀여운 일상 일러스트 컨셉,2026-07-14,calendar_desk_standard,추석,345,28,O,640,458,1,https://file.miricanvas.com/template_json_thumb/2026/07/14/11/10/kj1iylzytlf0nt7n/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kds9l486qa8f6sjr,베이지와 브라운의 전통 한식당 컨셉 쿠폰 달력,2026-07-13,wall_calendar_1_2,추석,144,14,O,198,400,1,https://file.miricanvas.com/template_json_thumb/2026/07/13/09/50/kds9l486qa8f6sjr/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,ked4b2ig425fcx65,주황 깔끔 추석 안내,2026-07-13,placard_hor,추석,86,,O,1280,230,1,https://file.miricanvas.com/template_json_thumb/2026/07/13/08/30/ked4b2ig425fcx65/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kxetjrnksuun8yii,주황 심플 추석 행사,2026-07-13,placard_hor,추석,135,,O,1280,230,1,https://file.miricanvas.com/template_json_thumb/2026/07/13/08/30/kxetjrnksuun8yii/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kn2z5dehlr0icm95,가을색깔 전통 가을 산행 행사,2026-07-13,placard_hor,추석,175,,O,1280,230,1,https://file.miricanvas.com/template_json_thumb/2026/07/13/08/30/kn2z5dehlr0icm95/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kv9zklymu97hd0l0,파랑 깔끔 한가위 안내,2026-07-13,placard_hor,추석,184,,O,1280,230,1,https://file.miricanvas.com/template_json_thumb/2026/07/13/08/30/kv9zklymu97hd0l0/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,k1v53emima3obhyy,갈색 깔끔 단체 예약 안내,2026-07-13,banner,추석,253,,O,133,400,1,https://file.miricanvas.com/template_json_thumb/2026/07/13/08/30/k1v53emima3obhyy/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,ko54nn12r7h6yjbn,베이지 깔끔 한가위 안내,2026-07-10,web_post_hor_poster,추석,10,,O,640,452,1,https://file.miricanvas.com/template_json_thumb/2026/07/10/11/30/ko54nn12r7h6yjbn/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kz9tfuo8uhx8ea7w,아이보리 깔끔 스파 마사지 체험권 홍보,2026-07-10,ticket_hor,추석,341,2,O,640,299,1,https://file.miricanvas.com/template_json_thumb/2026/07/10/10/30/kz9tfuo8uhx8ea7w/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kewxy1ul2v3ihn0r,파랑 심플 추석선물세트 홍보,2026-07-07,poster_ver_print,추석,36,,O,283,400,1,https://file.miricanvas.com/template_json_thumb/2026/07/07/17/30/kewxy1ul2v3ihn0r/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kdtn1idk5ti4lilz,베이지 깔끔 한가위 행사,2026-07-07,poster_ver_print,추석,300,,O,283,400,1,https://file.miricanvas.com/template_thumb/2026/07/07/10/30/kdtn1idk5ti4lilz/thumb.webp,X,노출관측,중간,1.0
2026-08-03,k23o8nb1pkssvmrf,파랑 심플 자연산회 배달 안내,2026-07-03,sheet_sticker_circle_40_40,추석,261,,O,267,400,1,https://file.miricanvas.com/template_json_thumb/2026/07/03/10/30/k23o8nb1pkssvmrf/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,ku315aq5mlayisz9,오렌지 클린 영양 가이드 바이오테크 프레젠테이션,2026-07-02,presentation,추석,390,8,O,640,360,1,https://file.miricanvas.com/template_json_thumb/2026/07/02/09/30/ku315aq5mlayisz9/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kb46yqmclgtip4ub,베이지 전통 한국디저트 홍보,2026-07-01,hang_tag_circle,추석,153,2,O,400,400,1,https://file.miricanvas.com/template_thumb/2026/07/01/09/30/kb46yqmclgtip4ub/thumb.webp,X,노출관측,중간,1.0
2026-08-03,kqzwbbxtdfsju6xs,파랑 심플 자연산회 배달 안내,2026-06-30,placard_hor,추석,233,,O,1280,230,1,https://file.miricanvas.com/template_json_thumb/2026/06/30/14/30/kqzwbbxtdfsju6xs/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,k2a37e32le14nwy8,파랑 심플 자연산회 배달 안내,2026-06-30,sticker_circle,추석,255,,O,400,400,1,https://file.miricanvas.com/template_json_thumb/2026/06/30/14/30/k2a37e32le14nwy8/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,k73w0tlu8lnks2mx,파랑 심플 자연산회 배달 안내,2026-06-30,placard_square,추석,282,,O,400,400,1,https://file.miricanvas.com/template_json_thumb/2026/06/30/14/30/k73w0tlu8lnks2mx/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,ks3jld2irgalayca,파랑 심플 자연산회 배달 안내,2026-06-30,sticker_square,추석,312,,O,400,400,1,https://file.miricanvas.com/template_json_thumb/2026/06/30/14/30/ks3jld2irgalayca/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,k196qbuzex8p8gqe,파랑 심플 자연산회 배달 안내,2026-06-30,sticker_vertical_rect,추석,332,,O,245,400,1,https://file.miricanvas.com/template_json_thumb/2026/06/30/14/30/k196qbuzex8p8gqe/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kjx045nn618zeslw,파랑 심플 자연산회 배달 안내,2026-06-30,sticker_rect,추석,388,,O,640,392,1,https://file.miricanvas.com/template_json_thumb/2026/06/30/14/30/kjx045nn618zeslw/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kknikmkduf93imoc,노랑 아기자기한 한가위 기념,2026-06-30,web_post_square,추석,93,,O,400,400,1,https://file.miricanvas.com/template_thumb/2026/06/30/11/30/kknikmkduf93imoc/thumb.webp,X,노출관측,중간,1.0
2026-08-03,k6kbz49wjj0cr9fb,갈색 빈티지 책 친구 모집 안내,2026-06-30,placard_poster_ver,추석,92,,O,283,400,1,https://file.miricanvas.com/template_json_thumb/2026/06/30/10/00/k6kbz49wjj0cr9fb/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kt827mlfc1j3wb13,파란색 아기자기한 추석 연휴 배송 안내,2026-06-29,web_post_ver_poster,추석,179,,O,283,400,1,https://file.miricanvas.com/template_json_thumb/2026/06/29/11/30/kt827mlfc1j3wb13/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kl6n7wbbk33hc3rm,베이지 깔끔 추석 명절연휴 배송 안내,2026-06-23,web_post_ver_poster,추석,99,,O,283,400,1,https://file.miricanvas.com/template_json_thumb/2026/06/23/15/30/kl6n7wbbk33hc3rm/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kmfn01f05o321uvy,노랑 심플 한가위 축제 안내,2026-06-22,web_post_hor_poster,추석,37,,O,640,452,1,https://file.miricanvas.com/template_thumb/2026/06/22/20/30/kmfn01f05o321uvy/thumb.webp,X,노출관측,중간,1.0
2026-08-03,kmg8hecup6y4oce1,흑백 강렬한 한식 고기 홍보,2026-06-22,placard_poster_ver,추석,202,,O,282,400,1,https://file.miricanvas.com/template_json_thumb/2026/06/22/17/30/kmg8hecup6y4oce1/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,klf5lxrk53rohzc3,베이지 전통 한가위 안내,2026-06-16,placard_hor,추석,100,,O,1280,230,1,https://file.miricanvas.com/template_json_thumb/2026/06/16/16/30/klf5lxrk53rohzc3/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kowlq5p4ydgjp1ss,노랑 심플 추석 안내,2026-06-15,social_media_square,추석,101,,O,400,400,1,https://file.miricanvas.com/template_json_thumb/2026/06/15/15/30/kowlq5p4ydgjp1ss/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kxmrpccamtnpq5eg,주황 심플 한가위 축제 안내,2026-06-15,web_post_square,추석,180,,O,400,400,1,https://file.miricanvas.com/template_thumb/2026/06/15/15/30/kxmrpccamtnpq5eg/thumb.webp,X,노출관측,중간,1.0
2026-08-03,kc41f7h6i2k1vc8c,갈색 심플 전통 한과 브랜드 홍보,2026-06-12,hang_tag_circle,추석,234,2,O,400,400,1,https://file.miricanvas.com/template_thumb/2026/06/12/09/30/kc41f7h6i2k1vc8c/thumb.webp,X,노출관측,중간,1.0
2026-08-03,kita6asn4atq45wh,베이지색의 우아한 한국 요리 비즈니스 프레젠테이션,2026-06-09,presentation,추석,87,16,O,640,360,1,https://file.miricanvas.com/template_json_thumb/2026/06/09/09/20/kita6asn4atq45wh/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kj1uywja465kzm9t,남색 깔끔한 추석 명절 안내,2026-06-01,social_media_square,추석,58,,O,400,400,1,https://file.miricanvas.com/template_json_thumb/2026/06/01/12/30/kj1uywja465kzm9t/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,kzgtj1slqjliidqr,남색 깔끔 한국의 근현대사 교육 자료,2026-05-27,presentation,추석,102,8,O,640,360,1,https://file.miricanvas.com/template_json_thumb/2026/05/27/15/30/kzgtj1slqjliidqr/json_thumb.webp,X,노출관측,중간,1.0
2026-08-03,k2k7nlt8a8dspbqv,갈색 심플 추석 휴무 안내,2026-05-26,web_post_ver_poster,추석,16,,O,283,400,1,https://file.miricanvas.com/template_json_thumb/2026/05/26/14/30/k2k7nlt8a8dspbqv/json_thumb.webp,O,노출기반후보,중간,1.0
2026-08-03,k7csy910rurq204z,남색 전통적인 한가위인사 카드,2026-04-15,print_sticker_square,추석,217,,O,400,400,1,https://file.miricanvas.com/template_thumb/2026/04/15/15/30/k7csy910rurq204z/thumb.webp,X,노출관측,중간,1.0
2026-08-03,k5sg4ebft60ui4vj,베이지 전통 명절 안내,2026-02-18,ricecake_memo_paper_square,추석,157,,O,400,400,1,https://file.miricanvas.com/template_thumb/2026/02/18/07/30/k5sg4ebft60ui4vj/thumb.webp,X,노출관측,중간,1.0
2026-08-03,k4qjn39l5t7mvtf6,갈색 베이지색 귀여운 붉은 말 설날 명절 새해 인사,2026-02-16,poster_ver_print,추석,81,,O,283,400,1,https://file.miricanvas.com/template_thumb/2026/02/16/07/30/k4qjn39l5t7mvtf6/thumb.webp,X,노출관측,중간,1.0
2026-08-03,kr792bav709xy7nm,베이지 전통 새해 명절 인사 홍보,2026-02-16,web_post_ver_poster,추석,161,,O,891,1260,1,https://file.miricanvas.com/template_thumb/2026/02/16/07/30/kr792bav709xy7nm/thumb.webp,X,노출관측,중간,1.0
2026-08-03,k9wjv134hdq5oiul,검정 전통 새해 인사,2026-02-16,post_card_ver,추석,276,,O,268,400,1,https://file.miricanvas.com/template_thumb/2026/02/16/07/30/k9wjv134hdq5oiul/thumb.webp,X,노출관측,중간,1.0
2026-08-03,kgsy2q7vrnh46sdp,베이지 브라운 귀여운 전통 말 새해 인사,2026-02-10,post_card_102_152,추석,277,,O,272,400,1,https://file.miricanvas.com/template_thumb/2026/02/10/17/30/kgsy2q7vrnh46sdp/thumb.webp,X,노출관측,중간,1.0
2026-08-03,kbnudivb0k65zjrw,푸른색 밤하늘의 보름달 정월대보름 인사 편지,2026-02-03,web_post_square,추석,227,,O,400,400,1,https://file.miricanvas.com/template_thumb/2026/02/03/16/30/kbnudivb0k65zjrw/thumb.webp,X,노출관측,중간,1.0
2026-08-03,ktirey2dvugohpsj,베이지색 전통느낌의 설날연휴 안내,2026-02-02,detail_page,추석,160,,O,313,400,1,https://file.miricanvas.com/template_thumb/2026/02/02/13/30/ktirey2dvugohpsj/thumb.webp,X,노출관측,중간,1.0
2026-08-03,knjrj7h9t755mdmy,베이지 전통 새해 인사,2026-01-13,web_post_ver_poster,추석,159,,O,283,400,1,https://file.miricanvas.com/template_thumb/2026/01/13/19/30/knjrj7h9t755mdmy/thumb.webp,X,노출관측,중간,1.0
2026-08-03,ktstvozbjm0okzfv,베이지 전통 새해 인사,2026-01-12,instagram_image_ver,추석,256,,O,320,400,1,https://file.miricanvas.com/template_thumb/2026/01/12/07/30/ktstvozbjm0okzfv/thumb.webp,X,노출관측,중간,1.0
2026-08-03,kh273n6f1ihf9fv3,베이지 전통 설날 배송 안내,2026-01-06,instagram_default,추석,167,,O,400,400,1,https://file.miricanvas.com/template_thumb/2026/01/06/10/30/kh273n6f1ihf9fv3/thumb.webp,X,노출관측,중간,1.0
2026-08-03,kuneg6mna4wb2ndl,네이비 전통 신년 인사말,2026-01-05,social_media_square,추석,231,,O,1080,1080,1,https://file.miricanvas.com/template_thumb/2026/01/05/07/30/kuneg6mna4wb2ndl/thumb.webp,X,노출관측,중간,1.0
2026-08-03,k74383ie29lg3v8s,베이지 전통 새해 인사,2026-01-02,web_post_ver_poster,추석,240,,O,283,400,1,https://file.miricanvas.com/template_thumb/2026/01/02/14/30/k74383ie29lg3v8s/thumb.webp,X,노출관측,중간,1.0
2026-08-03,k7378xr12bwx812r,베이지 전통 새해 인사 엽서,2025-12-24,poster_ver_print,추석,268,6,O,283,400,1,https://file.miricanvas.com/template_thumb/2025/12/24/13/30/k7378xr12bwx812r/thumb.webp,X,노출관측,중간,1.0
2026-08-03,ki8b5n9xwkg50le0,전통 말띠 설날 영업 안내,2025-12-22,web_flyer_single,추석,239,,O,283,400,1,https://file.miricanvas.com/template_thumb/2025/12/22/07/40/ki8b5n9xwkg50le0/thumb.webp,X,노출관측,중간,1.0
2026-08-03,k6629wtiadjoc8zx,연보라 전통 아기자기 새해 인사,2025-12-22,web_post_square,추석,260,,O,400,400,1,https://file.miricanvas.com/template_thumb/2025/12/22/07/30/k6629wtiadjoc8zx/thumb.webp,X,노출관측,중간,1.0
2026-08-03,kdyf2dpcqvh5mtxo,베이지 전통 새해 인사,2025-12-16,placard_poster_ver,추석,168,,O,283,400,1,https://file.miricanvas.com/template_thumb/2025/12/16/10/30/kdyf2dpcqvh5mtxo/thumb.webp,X,노출관측,중간,1.0
2026-08-03,khjv9mropnzd0umt,새해 복 많이 받으세요,2025-12-08,web_post_square,추석,237,,O,400,400,1,https://file.miricanvas.com/template_thumb/2025/12/08/07/30/khjv9mropnzd0umt/thumb.webp,X,노출관측,중간,1.0
2026-08-03,kb9ndcdxll6kbsiu,베이지 전통적인 설날 배송 안내,2025-12-08,web_post_square,추석,258,,O,400,400,1,https://file.miricanvas.com/template_thumb/2025/12/08/07/30/kb9ndcdxll6kbsiu/thumb.webp,X,노출관측,중간,1.0
2026-08-03,k7qw2ezurg5wyyrs,민트 전통 새해 기념,2025-11-26,placard_poster_ver,추석,169,,O,283,400,1,https://file.miricanvas.com/template_thumb/2025/11/26/13/30/k7qw2ezurg5wyyrs/thumb.webp,X,노출관측,중간,1.0
2026-08-03,kq0cw73z8hsvc5xf,베이지 전통 새해 엽서,2025-11-21,social_media_square,추석,241,,O,1080,1080,1,https://file.miricanvas.com/template_thumb/2025/11/21/15/30/kq0cw73z8hsvc5xf/thumb.webp,X,노출관측,중간,1.0
